name,age,gender,course,year,attendance,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,backlog_count,event_participation,dropout_thought
Siddharth Saxena,22,Female,BCom,1st Year,66.5,6.12,,,7.32,7.04,1.0,Rarely,0
Simran Bansal,22,Male,BSc CS,1st Year,84.51,8.43,6.84,8.91,7.93,9.57,0.0,Rarely,0
Arjun Chopra,21,Female,BSc CS,3rd Year,85.12,7.17,6.14,7.95,8.29,5.39,3.0,Regularly,0
Diya Joshi,18,Female,BSc CS,1st Year,10.0,0.4954954606746613,,6.95,6.71,,1.0,Never,0
Shreya Patel,21,Female,BBA,3rd Year,6.0,7.7,8.83,7.69,5.76,7.12,2.0,Regularly,0
Aditya Pandey,19,Female,BBA,3rd Year,57.29,0.09518865066930537,7.18,8.18,8.15,9.49,1.0,Never,1
Krishna Mehta,20,Male,BCom,3rd Year,69.15,7.31,5.88,5.02,7.85,7.68,0.0,Rarely,0
Pooja Desai,18,Female,BCom,2nd Year,100.0,4.73,6.46,7.91,6.86,8.28,1.0,Never,0
Yash Sharma,19,Male,BBA,3rd Year,82.33,8.24,9.02,7.52,6.59,6.44,0.0,Never,0
Manav Sharma,18,Male,BBA,1st Year,50.08,7.86,5.35,5.82,6.67,7.76,0.0,Occasionally,0
Tanvi Shah,20,Male,BBA,3rd Year,84.51,6.93,6.89,6.51,7.99,6.71,2.0,Occasionally,0
Karan Nair,21,Female,BCom,2nd Year,77.85,7.97,7.93,7.59,8.45,7.1,2.0,Occasionally,0
Diya Mishra,22,Female,BSc IT,1st Year,51.83,8.36,6.69,3.0,7.74,5.74,1.0,Never,1
Meera Saxena,22,Male,BSc IT,3rd Year,93.23,7.29,6.52,6.77,8.6,7.84,1.0,Regularly,0
Nisha Agarwal,21,Female,BCom,3rd Year,0.0,0.260946968105086,7.52,6.25,5.63,6.66,1.0,Occasionally,0
Riya Joshi,20,Male,BCom,1st Year,100.0,6.72,7.39,7.31,8.1,7.31,1.0,Never,0
Simran Gupta,19,Female,BCom,3rd Year,86.0,5.86,8.58,7.87,5.9,,1.0,Occasionally,0
Neha Iyer,21,Male,BBA,1st Year,91.54,5.85,6.28,6.18,6.4,,0.0,Rarely,0
Yash Iyer,19,Female,BCom,2nd Year,60.25,6.49,,7.07,8.94,6.15,0.0,Occasionally,0
Karan Nair,19,Female,BA,2nd Year,2.0,1.004839069124039,9.26,5.18,6.87,7.34,,Regularly,0
Akash Malhotra,22,Male,BBA,1st Year,69.75,8.47,5.92,6.73,6.19,6.18,0.0,Never,0
Aarav Reddy,22,Male,BSc IT,1st Year,70.8,6.68,7.02,7.57,6.08,8.38,1.0,Regularly,0
Rohan Iyer,20,Male,BCom,1st Year,43.07,5.01,5.18,6.45,7.0,8.45,2.0,Occasionally,0
Manav Malhotra,19,Female,BBA,3rd Year,85.92,6.05,6.93,7.06,7.4,5.69,1.0,Regularly,0
Rahul Agarwal,19,Male,BBA,2nd Year,77.59,7.32,7.45,7.57,6.1,6.73,2.0,Rarely,0
Vivaan Jain,22,Male,BA,3rd Year,98.23,6.17,7.3,6.52,8.98,8.56,0.0,Occasionally,0
Aryan Chopra,18,Male,BSc IT,1st Year,100.0,7.31,5.85,6.15,7.58,7.41,1.0,Occasionally,0
Neha Khan,18,Female,BSc CS,3rd Year,89.91,7.21,4.62,8.84,7.48,6.85,1.0,Never,0
Sneha Patel,19,Male,BBA,2nd Year,69.82,8.1,6.4,6.77,6.51,9.65,1.0,Never,0
Anjali Patel,18,Female,BBA,2nd Year,85.7,7.33,6.14,6.68,6.91,6.29,4.0,Never,1
Arjun Sharma,20,Male,BCom,3rd Year,78.51,8.59,7.46,5.19,9.6,6.71,0.0,Never,0
Kavya Malhotra,20,Male,BSc CS,1st Year,90.48,6.75,7.26,7.08,6.56,7.42,0.0,Occasionally,0
Ananya Mishra,18,Male,BCom,3rd Year,65.62,8.19,6.9,,5.39,8.51,0.0,Regularly,0
Arjun Kapoor,20,Female,BBA,3rd Year,56.25,8.94,5.27,6.8,6.88,6.64,2.0,Occasionally,0
Harsh Shah,22,Female,BA,3rd Year,47.94,6.35,5.21,7.78,6.53,6.64,5.0,Regularly,1
Rohan Shah,21,Female,BA,1st Year,60.7,7.48,7.54,6.3,7.37,6.93,0.0,Rarely,0
Diya Khan,21,Female,BCom,2nd Year,96.9,0.07888594695089068,7.19,8.51,7.56,6.1,2.0,Regularly,0
Siddharth Chopra,19,Male,BA,1st Year,77.4,7.36,6.32,8.03,5.7,7.74,0.0,Occasionally,0
Kavya Nair,20,Male,BBA,2nd Year,80.9,7.33,7.71,5.85,6.91,7.41,,Never,0
Simran Desai,21,Female,BSc IT,2nd Year,56.57,6.59,5.42,8.42,7.86,7.99,0.0,Regularly,0
Karan Agarwal,20,Female,BSc IT,2nd Year,75.76,5.59,8.07,9.37,7.45,8.67,1.0,Occasionally,0
Vikram Kapoor,20,Male,BA,3rd Year,78.37,7.22,6.99,,8.16,,1.0,Rarely,0
Vikram Tiwari,20,Female,BCom,3rd Year,50.18,7.15,,5.81,7.98,,0.0,Occasionally,0
Sneha Shah,18,Female,BBA,2nd Year,68.36,8.03,6.46,7.64,7.74,6.16,0.0,Regularly,0
Manav Tiwari,18,Male,BSc CS,1st Year,70.77,6.1,5.33,8.61,8.19,7.45,1.0,Rarely,0
Aarav Singh,20,Female,BCom,1st Year,80.98,6.94,6.06,7.11,6.55,7.95,,Occasionally,0
Siddharth Chopra,18,Female,BA,2nd Year,69.54,6.5,7.03,4.92,5.56,6.92,2.0,Never,1
Diya Singh,22,Male,BA,1st Year,94.89,1.9964533857768996,7.8,8.19,5.55,5.54,0.0,Rarely,0
Varun Joshi,21,Male,BSc CS,2nd Year,17.0,9.37,5.7,6.53,7.6,6.9,2.0,Rarely,0
Siddharth Iyer,21,Male,BCom,3rd Year,65.57,0.5996009024385698,9.37,7.97,8.61,8.0,2.0,Never,0
Yash Pandey,21,Male,BSc IT,2nd Year,76.47,8.23,6.95,7.3,6.97,,0.0,Regularly,0
Karan Malhotra,22,Female,BA,3rd Year,100.0,7.75,6.9,8.17,6.0,,0.0,Never,0
Tanvi Kapoor,22,Male,BSc IT,3rd Year,74.33,6.07,5.31,6.58,6.2,6.73,1.0,Regularly,0
Yash Sharma,21,Female,BCom,1st Year,75.21,7.09,6.18,8.62,6.72,8.29,3.0,Never,1
Akash Khan,22,Female,BBA,1st Year,6.0,6.64,7.73,8.33,6.17,,1.0,Occasionally,0
Krishna Saxena,20,Female,BA,1st Year,79.72,5.93,7.76,,5.72,7.25,1.0,Regularly,0
Rohan Jain,20,Female,BSc IT,1st Year,64.99,4.11,7.26,6.42,7.98,6.17,,Rarely,0
Meera Pandey,19,Male,BCom,1st Year,74.46,7.0,6.43,6.45,6.17,6.39,0.0,Regularly,0
Rahul Joshi,22,Female,BBA,3rd Year,78.48,0.5220752752879441,8.22,8.72,8.53,6.43,2.0,Never,0
Priya Khan,22,Male,BSc CS,2nd Year,79.24,7.77,5.8,6.45,7.73,6.87,1.0,Regularly,0
Anjali Patel,22,Male,BA,3rd Year,48.77,7.0,6.96,5.37,8.73,7.25,,Never,1
Tanvi Desai,21,Female,BSc IT,2nd Year,62.74,5.5,9.15,6.11,4.17,,1.0,Never,1
Krishna Desai,20,Male,BSc IT,2nd Year,100.0,7.77,,8.29,8.34,6.46,2.0,Occasionally,0
Kavya Jain,22,Male,BCom,2nd Year,66.88,6.03,7.0,5.8,6.73,,0.0,Occasionally,0
Aisha Sharma,19,Female,BSc CS,1st Year,70.27,9.16,5.61,8.44,7.96,5.52,2.0,Occasionally,0
Aisha Verma,18,Male,BA,2nd Year,100.0,8.9,6.38,7.21,8.78,7.96,0.0,Rarely,0
Nisha Saxena,20,Male,BCom,1st Year,84.25,7.17,6.57,,5.61,5.86,2.0,Occasionally,0
Yash Jain,19,Male,BSc CS,2nd Year,93.82,1.582530164727173,,9.43,7.28,7.0,2.0,Occasionally,0
Vivaan Iyer,22,Female,BBA,1st Year,70.35,6.75,,6.86,7.24,9.32,1.0,Regularly,0
Tanvi Gupta,21,Female,BCom,3rd Year,44.27,6.57,7.32,7.16,5.15,,2.0,Occasionally,0
Vivaan Patel,22,Female,BBA,1st Year,70.13,6.41,8.41,5.84,5.96,5.73,3.0,Occasionally,0
Diya Mehta,19,Male,BSc IT,2nd Year,52.18,9.14,8.89,6.0,7.39,6.01,0.0,Regularly,0
Aditya Reddy,20,Male,BA,1st Year,100.0,5.27,,8.76,7.56,4.38,1.0,Occasionally,0
Sneha Verma,21,Female,BBA,1st Year,63.35,5.21,5.89,6.81,8.67,,2.0,Regularly,0
Rohan Mishra,20,Male,BSc CS,1st Year,97.22,7.35,9.4,,7.83,4.9,0.0,Occasionally,0
Rahul Agarwal,20,Female,BSc IT,1st Year,93.12,7.16,7.62,4.72,5.74,7.78,2.0,Regularly,0
Aisha Joshi,20,Male,BCom,1st Year,95.61,7.93,7.52,5.86,7.28,6.23,0.0,Never,0
Karan Kapoor,22,Male,BSc IT,3rd Year,72.29,1.893616867219893,7.14,6.54,5.79,,3.0,Rarely,0
Nisha Desai,21,Female,BCom,1st Year,88.0,6.98,6.06,6.52,5.84,8.24,0.0,Occasionally,0
Manav Singh,20,Female,BCom,2nd Year,3.0,6.08,7.22,7.83,7.88,7.49,,Never,0
Neha Sharma,20,Male,BCom,3rd Year,72.69,4.9,8.36,7.15,7.24,7.48,0.0,Never,0
Neha Kapoor,18,Female,BSc IT,3rd Year,92.78,5.82,7.29,8.2,7.26,,2.0,Regularly,0
Pooja Joshi,18,Female,BBA,3rd Year,3.0,5.27,4.28,7.41,7.7,9.61,0.0,Never,0
Kavya Malhotra,21,Female,BSc IT,3rd Year,,9.52,4.73,,4.72,6.34,1.0,Never,0
Riya Nair,19,Female,BSc CS,2nd Year,,8.82,7.25,5.01,9.13,7.55,1.0,Occasionally,0
Vikram Iyer,19,Female,BCom,3rd Year,84.25,7.39,5.28,,6.14,7.09,0.0,Regularly,0
Siddharth Shah,18,Female,BSc IT,2nd Year,90.32,7.51,6.58,7.95,7.11,6.76,2.0,Occasionally,0
Krishna Tiwari,21,Female,BBA,2nd Year,54.8,5.32,6.28,8.16,7.14,8.14,2.0,Regularly,0
Siddharth Shah,20,Female,BSc IT,1st Year,68.72,0.9860690595729855,8.01,7.37,7.15,,,Never,0
Simran Singh,19,Female,BBA,2nd Year,1.0,4.58,7.65,,6.79,4.16,2.0,Never,1
Neha Jain,18,Female,BSc IT,2nd Year,69.19,7.28,6.56,6.38,7.54,7.0,,Occasionally,0
Harsh Mehta,18,Female,BSc IT,1st Year,68.45,6.18,6.88,6.13,5.5,7.87,1.0,Rarely,0
Aisha Saxena,22,Female,BBA,3rd Year,77.13,1.4622028309601545,6.73,4.83,9.1,7.43,2.0,Occasionally,0
Manav Patel,19,Female,BBA,1st Year,52.05,6.06,6.42,6.32,7.96,7.38,1.0,Occasionally,0
Anjali Khan,19,Female,BSc IT,3rd Year,72.43,6.33,8.4,5.1,6.87,7.18,1.0,Occasionally,0
Tanvi Malhotra,22,Male,BCom,2nd Year,,5.45,5.85,6.9,5.73,5.47,1.0,Rarely,0
Neha Joshi,22,Male,BBA,1st Year,74.51,6.16,6.0,6.39,7.6,,2.0,Never,0
Diya Chopra,19,Female,BA,3rd Year,66.38,7.41,5.36,7.96,6.3,9.48,0.0,Occasionally,0
Arjun Desai,19,Male,BCom,1st Year,64.34,5.15,7.78,7.09,7.67,5.64,1.0,Regularly,0
Rohan Iyer,21,Male,BBA,1st Year,76.5,0.5142897077624449,5.45,7.39,5.83,6.36,2.0,Regularly,0
Kavya Sharma,20,Female,BSc IT,2nd Year,11.0,1.3982563356472637,6.61,7.64,4.62,6.37,0.0,Occasionally,0
Vikram Verma,22,Female,BSc IT,1st Year,100.0,8.02,6.58,5.65,5.79,7.8,1.0,Regularly,0
Siddharth Agarwal,19,Female,BBA,3rd Year,84.82,7.33,5.76,6.45,8.75,8.36,1.0,Regularly,0
Ananya Iyer,20,Female,BA,1st Year,95.2,8.35,3.89,7.59,7.92,8.11,,Regularly,0
Ananya Patel,19,Female,BBA,1st Year,,0.12994595462583258,8.09,7.24,4.37,7.91,1.0,Rarely,0
Shreya Iyer,22,Male,BCom,3rd Year,69.17,7.34,6.17,6.1,6.8,7.24,1.0,Rarely,0
Diya Jain,18,Male,BBA,3rd Year,6.0,5.77,8.95,6.61,6.81,,3.0,Rarely,0
Pooja Iyer,21,Male,BSc IT,3rd Year,44.9,7.92,7.09,6.79,8.41,5.45,0.0,Regularly,0
Anjali Mehta,22,Female,BSc CS,1st Year,81.39,6.49,,6.12,7.85,7.64,2.0,Never,0
Rahul Bansal,21,Male,BSc CS,1st Year,,6.13,7.09,7.84,5.6,8.09,1.0,Never,0
Vikram Saxena,21,Female,BA,2nd Year,84.0,8.32,6.97,5.99,7.69,6.52,1.0,Regularly,0
Harsh Kulkarni,18,Male,BBA,3rd Year,93.24,8.4,,4.91,8.3,6.2,3.0,Occasionally,0
Meera Reddy,22,Male,BA,1st Year,,0.019285191208996633,7.9,6.12,7.39,,0.0,Regularly,0
Rohan Iyer,19,Male,BSc IT,2nd Year,87.21,7.3,6.54,,6.64,8.08,2.0,Regularly,0
Karan Iyer,21,Male,BA,3rd Year,,7.63,7.73,5.24,7.37,6.62,0.0,Rarely,0
Aditya Gupta,22,Male,BSc IT,1st Year,80.02,8.18,9.56,6.04,8.14,7.82,1.0,Rarely,0
Siddharth Kapoor,20,Female,BBA,2nd Year,87.77,7.16,8.13,7.28,7.78,,1.0,Occasionally,0
Siddharth Agarwal,22,Male,BCom,1st Year,72.05,8.28,7.88,7.12,8.01,6.06,1.0,Rarely,0
Ishaan Jain,18,Male,BSc CS,2nd Year,87.89,8.2,7.23,8.8,7.05,8.14,,Never,1
Meera Verma,18,Male,BCom,3rd Year,34.79,6.48,7.4,6.82,6.74,7.68,1.0,Regularly,0
Rohan Iyer,21,Male,BCom,3rd Year,11.0,4.83,8.66,6.85,6.49,5.39,2.0,Regularly,0
Vivaan Verma,20,Female,BSc IT,1st Year,81.09,8.33,8.07,7.75,7.33,6.3,1.0,Occasionally,0
Harsh Desai,20,Male,BBA,3rd Year,57.13,10.0,5.95,6.61,6.74,5.66,2.0,Regularly,0
Arjun Tiwari,20,Male,BSc IT,2nd Year,75.47,8.47,7.08,7.87,7.33,6.32,2.0,Occasionally,0
Karan Kapoor,19,Female,BA,3rd Year,95.78,6.78,7.33,4.74,8.36,6.82,0.0,Rarely,0
Manav Agarwal,22,Female,BSc IT,1st Year,94.58,7.46,8.64,3.8,8.11,5.92,0.0,Occasionally,0
Tanvi Kapoor,20,Male,BBA,1st Year,59.29,6.94,6.6,5.21,8.76,5.34,0.0,Never,1
Rohan Shah,22,Male,BSc IT,3rd Year,57.01,8.57,5.19,7.01,6.42,6.23,0.0,Never,1
Krishna Gupta,18,Female,BBA,1st Year,58.32,5.71,7.92,7.88,8.88,7.66,1.0,Regularly,0
Akash Patel,19,Male,BSc IT,3rd Year,90.03,0.19868247998681854,8.83,,8.37,7.85,1.0,Regularly,0
Manav Sharma,22,Male,BCom,2nd Year,,0.3143844475769979,7.58,7.66,5.97,3.64,3.0,Regularly,0
Priya Bansal,22,Male,BCom,1st Year,94.43,6.89,7.54,7.31,6.88,6.94,1.0,Regularly,0
Ananya Agarwal,19,Female,BCom,2nd Year,79.44,6.89,8.46,6.36,7.06,7.81,3.0,Occasionally,0
Akash Saxena,18,Male,BA,1st Year,,7.31,7.23,8.26,9.08,6.89,0.0,Never,0
Varun Bansal,22,Female,BBA,2nd Year,75.9,7.58,4.38,6.07,5.76,8.96,0.0,Rarely,0
Neha Kapoor,19,Male,BSc IT,3rd Year,75.75,6.48,6.61,6.99,7.71,7.01,1.0,Regularly,0
Aditya Khan,22,Female,BCom,3rd Year,70.45,7.16,7.24,6.02,5.62,5.51,1.0,Regularly,0
Vikram Patel,21,Female,BSc IT,1st Year,78.12,6.56,,8.33,9.06,7.86,1.0,Occasionally,0
Karan Nair,20,Female,BSc CS,1st Year,71.0,7.85,8.37,6.96,5.92,6.91,,Occasionally,0
Ishaan Reddy,20,Male,BCom,1st Year,62.06,0.12343684052554549,7.88,7.97,5.87,8.41,0.0,Never,0
Neha Mishra,22,Male,BBA,1st Year,64.18,9.24,4.49,5.8,6.16,5.35,1.0,Never,1
Rahul Nair,21,Female,BSc IT,2nd Year,88.69,6.97,7.73,8.2,5.57,6.16,0.0,Occasionally,0
Akash Jain,18,Female,BSc CS,1st Year,79.58,1.8778897453929084,6.69,8.12,6.17,,3.0,Occasionally,0
Simran Chopra,18,Female,BSc CS,3rd Year,9.0,7.08,7.83,5.23,7.45,6.34,1.0,Never,0
Siddharth Bansal,18,Female,BBA,2nd Year,92.21,5.1,,,7.04,7.1,2.0,Rarely,0
Riya Verma,20,Male,BCom,1st Year,78.41,5.89,7.26,5.24,8.62,6.52,2.0,Rarely,0
Neha Kulkarni,19,Female,BBA,1st Year,69.19,7.48,5.3,6.04,5.51,6.54,1.0,Rarely,0
Simran Bansal,18,Female,BSc IT,1st Year,74.28,6.64,,5.95,8.41,7.55,0.0,Never,0
Ishaan Kulkarni,21,Male,BBA,2nd Year,62.45,6.83,5.88,7.41,6.95,6.94,0.0,Occasionally,0
Simran Iyer,20,Female,BSc CS,2nd Year,81.34,6.19,6.3,,7.59,,1.0,Never,0
Aarav Shah,18,Male,BSc CS,1st Year,73.36,6.8,,6.68,5.95,6.51,0.0,Rarely,0
Siddharth Patel,18,Male,BSc CS,2nd Year,98.94,6.11,8.58,7.72,8.3,5.4,,Never,0
Sneha Malhotra,21,Male,BA,2nd Year,68.56,6.77,8.1,6.02,7.92,6.42,2.0,Regularly,0
Aarav Sharma,18,Female,BBA,3rd Year,83.68,9.68,,4.26,5.94,4.75,2.0,Regularly,0
Siddharth Patel,18,Female,BSc IT,3rd Year,42.48,5.54,,6.65,6.49,5.39,1.0,Occasionally,1
Aarav Shah,21,Female,BSc IT,1st Year,74.96,6.77,8.91,4.35,5.74,8.72,0.0,Regularly,0
Karan Nair,21,Male,BSc IT,1st Year,91.94,5.44,5.94,8.17,6.72,6.78,1.0,Occasionally,0
Diya Singh,22,Male,BA,1st Year,89.34,4.18,7.76,7.58,6.57,9.27,0.0,Rarely,0
Aarav Agarwal,20,Female,BBA,2nd Year,67.15,7.78,6.45,6.79,7.19,6.56,1.0,Occasionally,0
Aisha Nair,21,Female,BSc CS,1st Year,19.0,7.93,9.63,7.65,6.71,6.81,0.0,Rarely,0
Ishaan Verma,21,Female,BBA,3rd Year,71.21,5.86,,,4.78,5.76,1.0,Regularly,0
Riya Nair,20,Male,BSc CS,1st Year,61.91,8.48,7.07,7.71,5.7,7.78,0.0,Rarely,0
Vivaan Reddy,22,Male,BCom,2nd Year,63.34,7.16,,7.79,8.72,7.55,1.0,Occasionally,0
Priya Khan,22,Male,BSc CS,2nd Year,80.02,5.11,4.75,6.47,8.91,6.34,1.0,Rarely,0
Karan Khan,19,Female,BBA,3rd Year,58.34,6.53,7.93,5.4,8.03,7.35,1.0,Regularly,0
Anjali Bansal,18,Male,BSc CS,1st Year,35.79,7.28,8.06,8.34,8.46,8.11,1.0,Regularly,0
Arjun Sharma,18,Female,BSc CS,3rd Year,93.95,5.68,5.33,4.51,6.43,7.45,0.0,Rarely,0
Nisha Joshi,21,Female,BSc CS,3rd Year,59.65,7.0,9.16,,6.68,6.15,0.0,Rarely,0
Ananya Bansal,18,Male,BCom,2nd Year,11.0,5.09,5.93,6.34,7.69,7.95,1.0,Never,0
Harsh Kulkarni,21,Female,BSc IT,3rd Year,73.73,6.94,7.36,8.2,7.32,8.2,0.0,Regularly,0
Sneha Gupta,19,Male,BSc CS,2nd Year,75.83,6.51,5.7,,7.4,6.07,1.0,Occasionally,0
Pooja Shah,21,Male,BSc IT,2nd Year,70.04,7.51,7.38,8.45,4.94,6.75,0.0,Regularly,0
Diya Patel,21,Male,BA,3rd Year,78.87,5.74,7.42,8.09,6.42,7.18,1.0,Never,0
Rahul Joshi,21,Female,BA,3rd Year,67.27,6.88,7.61,7.71,7.91,5.22,0.0,Regularly,0
Tanvi Reddy,18,Female,BCom,2nd Year,7.0,7.84,9.3,7.62,5.91,5.8,0.0,Rarely,0
Manav Saxena,19,Male,BA,2nd Year,67.37,5.77,5.91,5.38,6.16,8.91,,Occasionally,0
Aarav Desai,21,Female,BA,3rd Year,66.29,9.0,8.89,7.88,5.62,6.47,0.0,Regularly,0
Manav Nair,19,Male,BA,3rd Year,64.38,5.62,4.74,6.89,5.99,5.03,0.0,Never,1
Aarav Iyer,19,Male,BSc CS,2nd Year,,5.54,,5.68,6.77,7.39,1.0,Rarely,0
Harsh Kulkarni,22,Male,BSc IT,2nd Year,60.11,9.79,4.73,,5.65,5.69,2.0,Rarely,0
Simran Kulkarni,18,Male,BSc CS,2nd Year,66.1,7.35,7.24,5.59,5.6,9.45,,Rarely,0
Diya Kulkarni,18,Female,BSc CS,1st Year,100.0,7.02,7.66,5.89,4.49,7.82,1.0,Never,0
Arjun Chopra,19,Male,BSc IT,2nd Year,46.86,8.02,5.62,,6.77,6.29,2.0,Occasionally,0
Vivaan Bansal,19,Female,BSc IT,2nd Year,75.62,5.61,7.43,7.02,10.0,5.23,0.0,Never,0
Priya Khan,20,Female,BCom,2nd Year,85.59,6.38,6.94,6.24,6.68,6.33,0.0,Rarely,0
Anjali Shah,22,Male,BCom,1st Year,65.82,5.69,7.14,,6.73,6.6,3.0,Rarely,0
Sneha Joshi,21,Male,BCom,1st Year,68.73,7.91,,7.04,5.86,6.88,2.0,Occasionally,0
Manav Bansal,21,Male,BSc CS,2nd Year,50.63,6.62,5.3,3.61,7.96,7.39,1.0,Regularly,1
Anjali Saxena,21,Male,BCom,1st Year,61.07,0.18755304074294799,7.52,6.95,8.16,8.79,0.0,Rarely,0
Nisha Joshi,19,Female,BA,1st Year,84.31,7.8,8.29,5.88,7.45,5.32,3.0,Rarely,0
Nisha Reddy,21,Female,BCom,3rd Year,74.21,6.79,8.23,7.44,7.35,6.62,0.0,Regularly,0
Vikram Singh,22,Female,BA,2nd Year,85.0,7.28,7.43,6.22,6.92,7.94,4.0,Regularly,0
Priya Malhotra,19,Male,BCom,2nd Year,71.3,1.9684586979259036,4.51,,9.45,7.18,,Regularly,0
Kavya Kapoor,21,Male,BSc IT,3rd Year,67.62,6.18,6.81,5.94,4.87,6.34,0.0,Rarely,0
Yash Nair,22,Male,BSc IT,1st Year,97.27,5.13,8.34,8.92,6.0,5.83,3.0,Rarely,0
Ananya Bansal,20,Female,BSc IT,1st Year,17.0,6.54,,10.0,7.33,7.21,1.0,Rarely,0
Vivaan Mehta,18,Female,BBA,1st Year,70.01,7.3,5.85,7.25,6.37,5.85,0.0,Regularly,0
Shreya Singh,21,Male,BBA,2nd Year,97.45,7.28,,8.51,8.45,6.74,1.0,Occasionally,0
Ananya Mehta,22,Male,BCom,1st Year,82.1,7.2,5.61,,7.43,,0.0,Never,0
Anjali Agarwal,18,Male,BSc CS,2nd Year,82.37,5.14,9.14,8.33,8.66,7.92,3.0,Occasionally,0
Sneha Iyer,22,Female,BA,1st Year,69.96,0.7281047165289891,6.65,7.68,8.0,7.23,0.0,Never,0
Aarav Iyer,19,Male,BSc IT,2nd Year,16.0,5.38,5.06,7.3,6.94,7.34,1.0,Regularly,0
Meera Patel,18,Male,BA,1st Year,70.85,0.37752327774089656,,7.27,6.8,7.47,2.0,Regularly,0
Manav Agarwal,19,Female,BSc CS,1st Year,10.0,0.6649935114447292,4.56,7.41,6.81,5.88,1.0,Occasionally,0
Aditya Desai,20,Male,BA,1st Year,14.0,5.45,5.7,5.64,5.03,8.52,,Regularly,0
Kavya Khan,18,Male,BSc IT,2nd Year,94.14,6.58,7.34,7.94,8.85,5.13,0.0,Occasionally,0
Akash Tiwari,22,Female,BSc CS,3rd Year,,7.55,5.26,7.0,7.14,6.03,1.0,Regularly,0
Aarav Verma,20,Male,BSc IT,3rd Year,73.31,1.1366378899465623,6.85,7.52,7.29,5.82,1.0,Rarely,0
Neha Patel,19,Female,BSc IT,1st Year,63.73,6.1,7.99,7.22,6.2,6.03,0.0,Rarely,0
Vikram Saxena,22,Female,BBA,1st Year,75.65,6.69,,5.43,7.16,7.42,2.0,Rarely,0
Pooja Tiwari,18,Female,BSc CS,3rd Year,8.0,6.54,5.66,5.26,8.52,7.19,1.0,Never,0
Diya Joshi,20,Male,BCom,2nd Year,10.0,7.98,5.91,7.28,6.68,7.34,1.0,Occasionally,0
Ananya Jain,19,Male,BSc CS,2nd Year,,6.58,7.63,4.87,8.44,6.18,0.0,Never,1
Anjali Agarwal,18,Male,BCom,2nd Year,,8.44,5.14,8.01,5.99,5.53,0.0,Never,0
Yash Kulkarni,20,Female,BSc IT,2nd Year,61.43,6.48,7.11,6.67,6.03,6.0,1.0,Regularly,0
Karan Tiwari,22,Female,BCom,1st Year,92.93,6.81,5.95,5.84,7.09,6.03,0.0,Regularly,0
Ishaan Mishra,22,Female,BBA,2nd Year,44.53,1.531563304237679,5.84,6.3,6.26,6.67,3.0,Never,1
Neha Reddy,19,Male,BCom,1st Year,50.2,4.74,7.97,7.83,6.56,7.63,0.0,Never,1
Harsh Gupta,19,Male,BSc CS,3rd Year,47.59,8.64,7.03,7.07,7.98,6.79,,Occasionally,0
Ishaan Saxena,20,Female,BBA,3rd Year,95.53,7.52,8.04,5.96,7.36,9.44,0.0,Regularly,0
Harsh Mishra,18,Male,BA,1st Year,89.82,0.9649935136820182,8.81,7.16,8.03,7.6,1.0,Occasionally,0
Ananya Joshi,18,Male,BSc CS,2nd Year,74.95,7.45,4.57,6.19,8.51,8.94,,Never,0
Shreya Sharma,21,Female,BBA,3rd Year,54.66,7.49,7.16,6.35,6.7,4.53,,Never,1
Meera Reddy,18,Male,BSc IT,1st Year,62.64,5.93,,6.81,6.78,10.0,2.0,Occasionally,0
Akash Patel,22,Female,BA,1st Year,85.98,6.83,6.21,6.54,5.5,5.15,1.0,Regularly,0
Ananya Iyer,18,Female,BA,2nd Year,72.66,6.11,6.96,,6.13,6.58,0.0,Never,0
Riya Shah,22,Male,BSc CS,2nd Year,100.0,1.651401787879786,5.8,4.47,7.2,7.31,0.0,Occasionally,0
Manav Kapoor,21,Male,BSc CS,1st Year,90.09,6.79,7.01,6.5,5.44,8.13,0.0,Occasionally,0
Anjali Reddy,22,Male,BA,3rd Year,63.97,6.82,,6.79,5.95,,1.0,Occasionally,0
Kavya Saxena,20,Male,BSc IT,1st Year,94.06,6.77,,7.88,8.26,5.59,2.0,Rarely,0
Neha Nair,22,Female,BBA,3rd Year,17.0,7.65,6.46,7.91,6.11,9.38,2.0,Occasionally,0
Ananya Shah,19,Female,BSc CS,2nd Year,73.23,7.52,8.49,5.62,5.39,6.45,0.0,Occasionally,0
Akash Desai,22,Female,BA,1st Year,61.23,9.37,9.3,5.11,6.65,5.97,1.0,Rarely,0
Meera Bansal,22,Male,BSc CS,1st Year,8.0,8.19,,6.93,7.16,5.56,2.0,Regularly,0
Siddharth Mishra,19,Male,BBA,2nd Year,63.14,8.4,8.06,5.1,8.45,7.43,1.0,Occasionally,0
Neha Iyer,19,Female,BSc IT,2nd Year,100.0,1.06521479443245,4.57,7.77,6.98,,0.0,Never,0
Riya Nair,22,Male,BSc IT,2nd Year,80.08,6.41,,7.95,6.88,,0.0,Occasionally,0
Siddharth Reddy,21,Female,BSc IT,1st Year,76.18,7.01,7.31,7.28,7.02,,1.0,Never,0
Simran Mishra,22,Female,BCom,2nd Year,58.98,7.89,6.17,7.01,5.72,6.48,1.0,Never,1
Harsh Malhotra,21,Female,BA,2nd Year,68.99,5.38,5.82,7.5,7.04,7.06,1.0,Never,0
